ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS
 20801745,COMPREI UM TV LG DE 43 E VEIO COM TELA TRINCADA,Maracanaú - CE,2016-08-09,Tela trincada<->Ibyte - Loja Física<->TV<->Eletroeletrônicos,Respondida,"NO DIA 05/09/2016 SAI PARA COMPRAR UM TV SAMSUNG, O PREÇO MAIS EM CONTA QUE ACHEI FOI NA IBYTE DA MESMA MARCA QUE EU DESEJAVA. A VENDEDORA DA LOJA ME PERSUADIU A COMPRA A LG DE 43 ALEGANDO QUE A MESMA TINHA A TELA MAIS RESISTENTE, DEPOIS DE MUITO ARGUMENTO DA VENDEDORA DECIDE COMPRAR APÓS ISSO ELE VEIO COM O FATO DE QUE EM SUA LOJA SÓ EXISTIA AQUELA TV QUE ESTA NO MOSTRUÁRIO (FRISANDO QUE PAGUEI PELA TV O PREÇO DE UMA NOVA) E GARANTINDO QUE TUDO QUE ACONTECESSE ELES TROCARIAM. VI A TV FUNCIONANDO NO MOSTRUÁRIO E VERIFIQUE UMA MANCHA NO LADO DIREITO DA TELA E PEDI PARA VENDEDORA LIMPAR, E FUI AO CAIXA EFETIVAR O PAGAMENTO, QUANDO RETORNEI A VENDEDORA ESTAVA COM TV EM CIMA DA BANCADA DEBRUÇADA LIMPANDO A MESMA. APÓS ISSO ELA COLOCOU A MESMA NA CAIXA E NÃO VI MAIS A TV FUNCIONANDO. SAÍ DA LOJA PEGUEI UM TÁXI QUANDO CHEGUEI EM CASA VERIFIQUEI QUE A TELA DA TV ESTAVA TRINCADA AONDE EXISTIA A MANCHA, IMEDIATAMENTE EMBALEI-A E RETORNEI A LOJA PARA EFETIVAR A TROCA, E PEDIRAM PARA RETORNAR NO OUTRO DIA.NO DIA 06/09/2016 DEPOIS DE MUITAS HORAS CONSEGUI FALAR COM A GERENTE E ELA INFORMOU QUE NÃO DAVA GARANTIA EM TV COM TELA TRINCADA, COLOCANDO TODA A CULPA EM MIM, TENTANDO REFORÇA IRONICAMENTE QUE FUI QUE QUEBREI ELA FEZ A SEGUINTE ALEGAÇÃO QUE PODERIA TER QUEBRADO NO BALANÇADO DO TÁXI DE IMEDIATO RESPONDI TENDO ESSA LINHA DE RACIOCÍNIO SERIA IMPOSSÍVEL VENDER TV DE LED NO BRASIL POIS AO SAIR DA FABRICA ATÉ SUA LOJA TODAS QUEBRAVAM NO BALANÇADO DO CAMINHÃO. A MESMA FICOU CALADA, IMEDIATAMENTE REFORCEI QUE SÓ TINHA COMPRADO AQUELA MARCA POIS A VENDEDORA AFIRMOU QUE A TELA DA TV ERA MAIS RESISTENTE DO QUE AS OUTRAS MARCAS.",https://www.reclameaqui.com.br//ibyte-loja-fisica/comprei-um-tv-lg-de-43-e-veio-com-tela-trincada_Rh2ke6MAj5mrg4mc/,2016,8,9,222,32,1,3,3
 20806507,produto imcompleto e mal atedimento,Fortaleza - CE,2016-08-09,"Acessórios para Celulares, Tablets e Computadores<->Ibyte - Loja Física",Resolvido,"Olá,Comprei um teclado e mouse na Ibyte do Iguatemi, ocorre que vem faltando o USB, e quando fui na loja o vendedor não podia fazer nada e disse que a gerente não estava, reclamei a falta de gerencia e o mesmo foi super grosseiro dizendo que gerente tem horário na loja. Aí, deixei o produto para análise da gerente, 2 dias depois me ligam dizendo que não iam resolver, e pelas as informações passadas, não sabiam nem os fatos do meu pedido. Após o ocorrido, não compro mais nada na Ibyte, e aconselho os demais a mesma coisa!",https://www.reclameaqui.com.br//ibyte-loja-fisica/produto-imcompleto-e-mal-atedimento_L9aRekXqLOuSf9f7/,2016,8,9,222,32,1,3,3
 20811925,Pelicula aplica errada,Fortaleza - CE,2016-08-09,Ibyte - Loja Física<->Celulares e Smartphones<->Produto errado<->Celular,Resolvido,Boa tarde efetuei a compra de celular da marca LG na data do dia 06/09/16 na  loja da ibyte de messejana depois que efetuei a compra paguei em especie para colocar a pelicula de vidro no meu telefone e antes de aplicar perguntei varias vezes se a Pessoa que ia aplicar era confiavel  entao a vendedora passou a informacao que ele era o tecnico da ibyte e estou me sentindo [Editado pelo Reclame Aqui] com o fato ocorrido pois paguei por um servico que nao foi feito corretamente e a pelicula foi aplicada errada e ainda estar cheio de falhas mais em relacao ao atendimento fui muito bem atendido e fiquei muito grato,https://www.reclameaqui.com.br//ibyte-loja-fisica/pelicula-aplica-errada_A1-d0dLbsSLdhRNb/,2016,8,9,222,32,1,3,3
 22052185,PROPAGANDA ENGANOSA,Aracati - CE,2016-09-11,Ibyte - Loja Física<->Celulares e Smartphones<->Propaganda enganosa<->Celular,Respondida,"No dia 06/11/16 estive na Ibyte da Loja Parangaba para comprar uma bateria extra para celular. Ao chegar na loja informei qual produto estava procurando e a vendedora disse que tinha uma bateria da Goldentec por R$ 129,90 que dava três cargas. Comprei e paguei no débito. Na segunda feira fui carregar meu celular e pra minha surpresa a bateria não deu nenhuma carga completa e descarregou. Voltei ontem na Ibyte, dia 08/11, para solicitar o cancelamento da compra, tendo em vista que o que me foi vendido não corresponde ao produto realmente. Um vendedor que me recebeu na loja pediu que eu falasse com o suporte técnico que também não resolveu e me encaminhou pro Gerente da loja, chamado Antônio. O referido gerente além de fazer pouco caso pra tentar resolver um problema gerado por eles, teve a audácia de insinuar que eu fui a culpada, pois de acordo com ele, a cliente tem que informar qual é o celular pra que a vendedora dê a informação. Em nenhum momento a vendedora perguntou qual era o aparelho e nem disse que poderia dar até três cargas de acordo com o celular, pois se isso fosse condicionado, ela teria perguntado qual era o meu celular. Ressalto que meu celular é um Motorola, modelo comum, portanto não é um celular que tenha atributos que por isso possa ter diferenças.O gerente queria gerar um crédito para eu pegar outro produto, pois segundo ele, o equipamento não estava com defeito, o que reforça que é vendido um produto que não funciona realmente na prática. Eu disse que não queria, pois preciso de uma bateria extra, pois vou viajar na sexta feira e preciso comprar outra bateria, mas dessa vez que me atenda. Gerente disse então que poderia, mas que eu teria que aguardar até o final da semana, mas também não concordei, pois preciso comprar, pois viajo na sexta feira. Ele disse que como eu paguei no débito não teria direito a receber na hora, como se débito não fosse dinheiro. O valor foi debitado de imediato na minha conta. Como não tive meu pedido atendido, trouxe a bateria extra, mas quero que meu problema seja resolvido. A Ibyte vende uma bateria como um item que dá uma carga por R$ 59,90 e eu paguei por uma que não completa nenhuma carga por R$ 129,90.Estou prejudicada, pois vou viajar, não tenho o dinheiro pra comprar outra e não vou poder adquirir a bateria que preciso, pois a Ibyte se recusou a devolver o dinheiro na hora.Além dos R$ 129,90 paguei estacionamento no  shopping pra comprar e pra ir devolver.Espero que meu problema seja resolvido de imediato até sexta feira a tarde antes da minha viagem.Atenciosamente,Elisangela",https://www.reclameaqui.com.br//ibyte-loja-fisica/propaganda-enganosa_vXpFgamNd9TPKqzc/,2016,9,11,255,36,6,3,1
 20933811,DEVOLUÇAO,Aracoiaba - CE,2016-09-14,Canais de Atendimento<->Demora no reparo<->Ibyte - Loja Física<->Problemas com o Atendimento,Resolvido,"COMPRAMOS UMA CAIXA ACUSTICA PHILCO 1200 RMS ACHANDO QUE ERA DE OTIMA QUALIDADE SONORA SÓ QUE O SOM É MUITO FRACO, CHAMAMOS UM TECNICO PARA AVALIAR A ALTURA DO SOM E ELE NOS DISSE QUE NUNCA AQUELE SOM TEM 1200 RMS, COMPREI NAS LOJAS AMERICANAS QUERO FAZER A DEVOLUÇÃO E NÃO ME DERAM NENHUMA RESPOSTA, TENHO PRAZO DE APENAS 7 DIAS PARA DEVOLUÇÃO, ESTOU DECEPCIONADA COM A COMPRA.VOU DIVULGAR EM TODOS OS SITES, INCLUSIVE, ENTRE OS MEUS AMIGOS E FAMILIARES ATÉ RESOLVEREM MEU PROBLEMA.",https://www.reclameaqui.com.br//ibyte-loja-fisica/devolucao_jzLOwukkJrD5dBqC/,2016,9,14,258,37,2,3,2
 20934113,DEVOLUÇÃO SEM PRAZO,Aracoiaba - CE,2016-09-14,Aparelhos de som<->Ibyte - Loja Física<->Eletroeletrônicos<->Problemas com o som,Resolvido,"MINHA ESPOSA E EU COMPRAMOS UMA CAIXA DE SOM DA MARCA PHILCO, E O SOM QUE É INFORMADO NO SITE, 1200 RMS, NÃO POSSUI É VERDADE. EU TO É MUITO CHATEADO, NÃO CONSEGUIMOS CONTATO COM A LOJA, MANDAMOS MENSAGENS E NÃO NOS FOI INFORMADO NADA. E SEGUNDO O CODIGO DE DEFESA DO CONSUMIDOR TEMOS 7 DIAS PARA RECLAMAR E DEVOLVEREM NOSSO DIREITO. IBYTE, EU ESTOU ESPERANDO UM CONTATO PARA RESOLVERMOS ESSA SITUAÇÃO.",https://www.reclameaqui.com.br//ibyte-loja-fisica/devolucao-sem-prazo_pnL5p2ynF0eyKqti/,2016,9,14,258,37,2,3,2
 20958863,FUI ENGANADO COM A COMPRA DO K8 LG NÃO COMPREM NA IBYTE,Ceará-Mirim - RN,2016-09-15,Ibyte - Loja Física<->Celulares e Smartphones<->Smartphone<->Propaganda enganosa,Não resolvido,"Boa TardaNo ultimo dia 05 de agosto fui a uma loja no maior shopping de Natal Rio Grande do Norte onde fui compra um aparelho celular onde fiquei em duvida entre dois modelos o k8 e k10 ambos do mesmo fabricante.e vendedor foi crucial para minha horrível escolha escolha onde me arrependo profundamente, pois ele me prometeu que o cell k8 só mudaria o processador e que com isso não apresentaria travamento e que a qualidade das sua imagem seria de uma ótima resolução e as fotos seria de qualidade tanto a noite com a luz do dia , porem não é o que eu encontre em alguns dias de uso desse aparelho. Pois ele apresenta travamento, câmera não tem um qualidade boa em ambientes um pouco mais escuros, o sistema de alto falantes não é nem um pouco satisfatório, esse foi o segundo cell que comprei em menos de um mês nessa loja, e sabe quantos eu comprarei mais, mais nenhum pelo fato de vendedores não falarem a verdade e quererem apenas vender. Pois elem do atendimento que não nem um pouco interessante me passaram informações erronias   apenas para vender. Quero deixar aqui o minha preocupação e tristeza pela falta de verdade dessa empresa. vocês acabaram de perde um cliente pois comprarei e nem indicarei ninguém a fazer compras nessa loja.  Simplesmente pela falta de verdade e compromisso com o cliente",https://www.reclameaqui.com.br//ibyte-loja-fisica/fui-enganado-com-a-compra-do-k8-lg-nao-comprem-na-ibyte_4J7__k_ZRuSUd_Ou/,2016,9,15,259,37,3,3,2
 20963255,Mp4 Player - Goldentec Não presta!! Muito Ruim!,Fortaleza - CE,2016-09-15,Outros<->Não liga<->Ibyte - Loja Física<->Eletroeletrônicos,Resolvido,"Ganhei um mp4 player da marca Goldentec fabricado pela Ibyte e pasmem com 4 meses de uso o equipamento pifou! Não liga mais. Já tinha comprado um fone dessa mesma marca que um vendedor da Ibyte me empurrou e acabei caindo... com pouco tempo ele parou de funcionar um dos lados. Resolvi da uma chance para a marca mas depois dessa não dá mesmo... Resumindo, fujam dessa marca! Produtos são bem amadores e longe de um padrão de qualidade aceitável.",https://www.reclameaqui.com.br//ibyte-loja-fisica/mp4-player-goldentec-nao-presta-muito-ruim_scD6KPO_778ohVJ6/,2016,9,15,259,37,3,3,2
 20966641,Problema na compra,Fortaleza - CE,2016-09-16,Problemas na Loja<->Ibyte - Loja Física<->Outro problema<->Outro Tipo de produto/Serviço,Resolvido,"Estou tentando finalizar a compra e sempre aparece a mensagem não foi possível concluir sua solicitação. Entre em contato com nossos atendentes ou tente novamente neste siteJá fiz outras compras nesse site e ocorreu tudo bem, e justamente por isso quero que resolva o problema. Não quero perder a confiança e deixar de comprar nesse site.Resolvam isso.",https://www.reclameaqui.com.br//ibyte-loja-fisica/problema-na-compra_MWSx3De-L3biaqVc/,2016,9,16,260,37,4,3,1
 20991231,Problema no mouse.,Fortaleza - CE,2016-09-17,"Acessórios para Celulares, Tablets e Computadores<->Ibyte - Loja Física",Resolvido,"Olá, boa tarde!Realizei a compra de um mouse Razer Deathadder Chroma 10000 DPI pela Americanas no dia 10/06/2016 e que foi entregue pela Ibyte. Recebi o produto, no dia 18/06/2016.De primeiro momento já achei estranho o fato da caixa dos Correios e da própria embalagem da Razer (que estava dentro) estarem amassadas. Abri o produto e conectei no computador para testar e então percebi que o mouse está fazendo barulho de clique duplo no botão esquerdo.Acredito que o produto tenha sido vendido pelo preço um pouco mais baixo (após isso o preço aumentou no site) justamente pelo fato da caixa da Razer não estar em bom estado.Gostaria de fazer a troca do produto ou ter a devolução total do dinheiro, pois não paguei caro em um mouse de qualidade para demorarem alguns dias para ser entregue (apesar de ser normal já que a compra foi feita a distância), vir com a embalagem amassada e o produto defeituoso.Já entrei em contato no 0800-200-3090 das americanas e me orientaram a encaminhar um e-mail para Ibyt e relatando o ocorrido e com os dados da nota fiscal. Espero que o problema seja resolvido o quando antes, já que esperei mais de uma semana para o mouse chegar e foi minha primeira compra com vocês, portanto, acredito que não queiram passar uma primeira má impressão.Obrigado pela atenção!",https://www.reclameaqui.com.br//ibyte-loja-fisica/problema-no-mouse_Qcgba-z_52nx89Zh/,2016,9,17,261,37,5,3,2
 20994859,TABLET COM DEFEITO,Fortaleza - CE,2016-09-17,Outros<->Problemas com bateria<->Ibyte - Loja Física<->Eletroeletrônicos,Resolvido,"COMPREI UM TABLET GOLDENTEC MODELO DCEM 62 EM JULHO DE 2015. DESDE O COMEÇO ELE JÁ APRESENTAVA FALHA NA BATERIA, MAS POR FALTA DE TEMPO, SÓ CONSEGUI LEVÁ-LO PARA A AUTORIZADA NESSE ANO, AINDA NO PRAZO DE GARANTIA. LEVEI E FOI CONSTATADO QUE A BATERIA ESTAVA COM DEFEITO E TROCARAM O APARELHO POR UM NOVO. QUANDO FUI PEGÁ-LO NA AUTORIZADA, NA MESMA SEMANA PERCEBI QUE O TABLET ESTAVA COM O MESMO  DEFEITO. VOLTEI NA AUTORIZADA E NOVAMENTE O PRODUTO FOI TROCADO POR UM NOVO. E PARA MINHA SURPRESA, ESTAVA COM O MESMO PROBLEMA!! JÁ TROQUEI O APARELHO POR DUAS VEZES E MESMO ASSIM O PROBLEMA PERSISTE.. O TABLET ESTÁ COM O MESMO PROBLEMA NA BATERIA. EU, COMO CONSUMIDORA NÃO QUERO MAIS ESSE TABLET E EXIJO O MEU DINHEIRO DE VOLTA OU UM APARELHO QUE FUNCIONE!",https://www.reclameaqui.com.br//ibyte-loja-fisica/tablet-com-defeito_VB0P3DsVUWR7Dd06/,2016,9,17,261,37,5,3,2
 21007089,celular Motorola - defeito recorrente,Fortaleza - CE,2016-09-19,Ibyte - Loja Física<->Celulares e Smartphones<->Smartphone<->Produto não reparado,Resolvido,"Oi Ibyte.Eu comprei um celular Motorola na loja de vocês no shopping Maracanau em 15 de outubro do ano passado. Não foi um celular barato não, me custou a quantia de 1.449,00 reais. Pois bem, a uns dois meses, meu celular, com pouco tempo de uso ele começou a apresentar diversos problemas. E eu precisei ir a assistência técnica CESUT por 4 vezes. Minha ultima ida foi semana passada, quando me deram a ordem de serviço de número WO2971306. Mas pasmem, com menos de dois dias recebidos eu meu celular voltou a apresentar defeito. Eu não aguento mais.Eu ainda estou pagando por esse celular e ele já não me serve de nada.",https://www.reclameaqui.com.br//ibyte-loja-fisica/celular-motorola-defeito-recorrente_DWV9qwjb9Aoxglvh/,2016,9,19,263,38,0,3,2
 21018933,Problema na bateria,Fortaleza - CE,2016-09-19,"Acessórios para Celulares, Tablets e Computadores<->Não carrega<->Ibyte - Loja Física<->Carregadores",Resolvido,"Comprei uma bateria Goldentec de vocês e antes de completar um mês, a bateria deu problema. Fui na loja, deixei a bateria, testaram por 3 dias e depois trocaram. Peguei a bateria nova, e hoje com menos de uma semana, ela já não pega a carga. Fui na loja, e a alternativa que me deram foi de fazer a troca de novo, depois de 3 dias de novo. Eu já to é desacreditado. Deus é mais, quero meu dinheiro de volta ibite.",https://www.reclameaqui.com.br//ibyte-loja-fisica/problema-na-bateria_PnQrclm7ucsdVW8Q/,2016,9,19,263,38,0,3,2
